Date,Ambulance Trust,Count of Handovers Over 15 Minutes,Handover Compliance,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
02-Nov-22,SCAS,376,76.69%,53.41%,86,12.22%,17,2.41%,5,0.71%,72.59,25.49,6.23,127.33,19.19,29.7,225.22,0.1
02-Nov-22,SECAmb,642,93.37%,60.00%,146,13.64%,17,1.59%,4,0.37%,115.05,33.99,4.75,130.15,19.96,32.01,355.94,0.11
02-Nov-22,SWAS,801,100.00%,72.23%,513,46.26%,286,25.79%,195,17.58%,798.21,636.71,445.43,853.37,56.44,125.63,"1,043.23",0.72
02-Nov-22,WMAS,"1,078",94.50%,72.16%,528,35.34%,255,17.07%,185,12.38%,869.97,678.59,498.06,722,48.89,109.88,"1,217.27",0.58
02-Nov-22,YAS,458,66.47%,66.57%,263,38.23%,119,17.30%,71,10.32%,272.48,184.18,94.75,286.55,36.59,69.11,419.57,0.4
03-Nov-22,EEAST,750,78.81%,80.99%,427,46.11%,237,25.59%,190,20.52%,796.19,653.16,497.61,663.67,65.76,146.18,"1,014.96",0.86
03-Nov-22,EMAS,821,100.00%,72.91%,306,27.18%,84,7.46%,49,4.35%,507.87,243.75,111.02,335,30.34,62.76,569.29,0.45
03-Nov-22,IOW,10,95.35%,24.39%,0,0.00%,0,0.00%,0,0.00%,0.94,0,0,28.25,13.54,18.82,9.25,0.02
03-Nov-22,LAS,873,82.92%,64.91%,412,30.63%,151,11.23%,76,5.65%,393.22,244.29,119.36,333.8,30.56,60.13,684.98,0.29
03-Nov-22,NEAS,324,78.65%,71.52%,125,27.59%,51,11.26%,29,6.40%,126.33,106.69,74.51,224.98,30.21,80.46,228.07,0.28
03-Nov-22,NWAS,738,71.58%,70.62%,369,35.31%,146,13.97%,75,7.18%,360.71,226.94,112.28,331.42,34.45,67.47,600.06,0.35
03-Nov-22,SCAS,380,80.90%,55.72%,84,12.32%,14,2.05%,4,0.59%,72.65,25.26,7.13,195.43,19.45,29.09,221.09,0.11
03-Nov-22,SECAmb,672,93.70%,61.04%,189,17.17%,37,3.36%,12,1.09%,151.73,59.23,13.06,144.4,21.8,36.32,400.02,0.14
03-Nov-22,SWAS,784,100.00%,67.53%,492,42.38%,244,21.02%,162,13.95%,779.24,624.2,453.23,778.35,53.37,131.99,"1,032.78",0.67
03-Nov-22,WMAS,"1,047",89.44%,74.95%,500,35.79%,228,16.32%,144,10.31%,661.87,478.79,315.94,592,42.43,90.51,987.84,0.47
03-Nov-22,YAS,484,69.36%,61.27%,257,32.53%,104,13.16%,49,6.20%,245.4,155.21,72.49,302.38,31.23,67.06,411.18,0.31
04-Nov-22,EEAST,790,81.33%,80.94%,474,48.57%,273,27.97%,202,20.70%,831.96,679.99,501.74,670.08,65.42,150.55,"1,064.20",0.85
04-Nov-22,EMAS,816,100.00%,72.08%,312,27.56%,96,8.48%,45,3.98%,487.41,230.24,96.12,396.27,29.31,55.06,552.97,0.43
04-Nov-22,IOW,12,100.00%,33.33%,0,0.00%,0,0.00%,0,0.00%,1.12,0,0,26.48,14.44,21.67,8.66,0.03
04-Nov-22,LAS,938,83.99%,67.24%,399,28.60%,154,11.04%,85,6.09%,435.4,283.54,163.04,345.47,31.76,67.39,738.5,0.31
04-Nov-22,NEAS,288,70.83%,65.90%,84,19.22%,24,5.49%,12,2.75%,79.92,61.14,34.4,181.05,24.44,65.9,177.97,0.18
04-Nov-22,NWAS,704,70.63%,70.05%,317,31.54%,106,10.55%,45,4.48%,295.52,175.19,80.72,329.57,31.43,62.25,526.44,0.29
04-Nov-22,SCAS,336,80.37%,51.30%,73,11.15%,12,1.83%,7,1.07%,67.61,25.42,8.38,209.35,19.34,30.66,211.09,0.1
04-Nov-22,SECAmb,627,93.22%,61.59%,161,15.82%,15,1.47%,3,0.29%,120.3,34.95,4.94,114.63,20.47,34.2,347.35,0.12
04-Nov-22,SWAS,798,100.00%,69.45%,492,42.82%,247,21.50%,159,13.84%,717.4,561.56,387.61,"1,529.42",50.7,121.62,970.84,0.62
04-Nov-22,WMAS,981,89.05%,70.58%,429,30.86%,178,12.81%,115,8.27%,569.18,402.38,273.19,560,38.43,87.5,890.19,0.41
04-Nov-22,YAS,452,70.65%,59.79%,237,31.35%,111,14.68%,59,7.80%,262.43,180.8,102.06,328.25,33.42,67.73,421.12,0.35
05-Nov-22,EEAST,772,83.70%,78.70%,443,45.16%,243,24.77%,169,17.23%,671.39,524.66,362.34,599.83,55.18,132.79,902.14,0.68
05-Nov-22,EMAS,850,100.00%,75.49%,296,26.29%,81,7.19%,41,3.64%,505.13,223.39,90.95,389,29.3,58.8,549.88,0.45
05-Nov-22,IOW,7,93.33%,16.67%,1,2.38%,0,0.00%,0,0.00%,0.73,0.24,0,44.1,11.72,16.03,8.2,0.02
05-Nov-22,LAS,814,85.62%,59.94%,313,23.05%,94,6.92%,46,3.39%,291.86,164.35,79.49,250.62,25.77,50.18,583.31,0.21
05-Nov-22,NEAS,278,73.81%,66.19%,93,22.14%,48,11.43%,30,7.14%,113.53,96.17,78.48,269.55,29.68,84.77,207.73,0.27
05-Nov-22,NWAS,753,75.63%,69.53%,300,27.70%,98,9.05%,54,4.99%,293.78,170.61,88.3,344.73,29.99,60.07,541.37,0.27
05-Nov-22,SCAS,355,81.60%,55.99%,102,16.09%,29,4.57%,9,1.42%,91.71,41.8,12.57,147.7,21.8,36.13,230.35,0.14
05-Nov-22,SECAmb,531,93.48%,52.89%,119,11.85%,7,0.70%,0,0.00%,90.53,20.15,1.14,78.85,18.4,30.41,307.84,0.09
05-Nov-22,SWAS,779,100.00%,71.08%,508,46.35%,280,25.55%,188,17.15%,789.84,630.76,442.77,907.98,56.53,124.82,"1,032.68",0.72
05-Nov-22,WMAS,905,92.34%,66.99%,349,25.83%,126,9.33%,80,5.92%,399.66,257.27,154.25,463,31.46,65.15,708.41,0.3
05-Nov-22,YAS,454,72.55%,57.83%,206,26.24%,70,8.92%,25,3.18%,170.97,94.6,34.18,190.87,25.29,51.91,330.9,0.22
06-Nov-22,EEAST,737,84.92%,75.20%,420,42.86%,244,24.90%,181,18.47%,624.27,483.53,328.95,517.25,52.37,104.71,855.42,0.64
06-Nov-22,EMAS,779,100.00%,69.74%,268,23.99%,61,5.46%,32,2.86%,420.33,166.25,54.14,235.38,25.87,47.07,481.7,0.38
06-Nov-22,IOW,5,97.37%,13.51%,1,2.70%,0,0.00%,0,0.00%,0.53,0.04,0,32.3,12.38,17.23,7.63,0.01
06-Nov-22,LAS,843,86.63%,59.12%,305,21.39%,124,8.70%,65,4.56%,348.46,220.47,125.13,355.8,27.36,55.64,650.29,0.24
06-Nov-22,NEAS,291,76.25%,63.82%,69,15.13%,11,2.41%,3,0.66%,55.72,35.74,12.19,118.03,20.79,57.86,157.97,0.12
06-Nov-22,NWAS,739,74.73%,67.92%,256,23.53%,77,7.08%,43,3.95%,258.73,147.06,80,388.88,27.94,55.12,506.56,0.24
06-Nov-22,SCAS,303,84.68%,45.29%,54,8.07%,2,0.30%,0,0.00%,43.75,10.14,0.38,73.35,16.47,24.41,183.64,0.07
06-Nov-22,SECAmb,548,93.74%,53.05%,105,10.16%,14,1.36%,3,0.29%,89.37,24.08,3.55,125.2,18.23,29.48,313.94,0.09
06-Nov-22,SWAS,800,100.00%,71.49%,536,47.90%,306,27.35%,197,17.61%,977.98,816.16,614.54,799.42,65.64,147.58,"1,224.16",0.87
06-Nov-22,WMAS,955,92.82%,67.11%,363,25.51%,160,11.24%,103,7.24%,452.88,303.13,191.01,542,32.83,70.11,778.65,0.32
06-Nov-22,YAS,470,73.55%,59.72%,220,27.95%,67,8.51%,42,5.34%,205.87,126.46,63.74,340.37,28.1,56.96,368.53,0.26
07-Nov-22,EEAST,732,74.00%,82.43%,441,49.66%,285,32.09%,232,26.13%,799.74,658.57,483.84,529.18,68.15,158.99,"1,008.63",0.9
07-Nov-22,EMAS,799,100.00%,71.02%,388,34.49%,180,16.00%,116,10.31%,711.74,464.75,283.14,384,41.34,95.01,775.16,0.63
07-Nov-22,IOW,17,98.18%,31.48%,4,7.41%,0,0.00%,0,0.00%,1.81,0.23,0,36.13,13.84,20.2,12.45,0.03
07-Nov-22,LAS,926,81.30%,65.53%,450,31.85%,168,11.89%,115,8.14%,512.83,354.01,215.48,359,34.72,76.68,817.69,0.36
07-Nov-22,NEAS,272,68.58%,64.92%,110,26.25%,53,12.65%,28,6.68%,128.8,112.32,86.97,271.27,31.76,101.19,221.79,0.31
07-Nov-22,NWAS,828,75.57%,75.41%,453,41.26%,195,17.76%,111,10.11%,513.43,358.27,210.09,530.58,42.07,92.34,769.83,0.47
07-Nov-22,SCAS,433,77.79%,60.31%,177,24.65%,60,8.36%,39,5.43%,213.05,143,93.85,480.18,31.06,58.78,371.72,0.3
07-Nov-22,SECAmb,711,95.31%,62.48%,194,17.05%,33,2.90%,7,0.62%,149.79,53.66,10.47,148.62,21.38,40.1,405.56,0.13
07-Nov-22,SWAS,813,100.00%,73.44%,549,49.59%,355,32.07%,269,24.30%,"1,408.63","1,240.34","1,022.13","1,409.73",89.72,227.52,"1,655.37",1.27
07-Nov-22,WMAS,"1,038",89.73%,71.98%,550,38.14%,297,20.60%,208,14.42%,972.78,785.93,592.53,867,54.36,135.59,"1,306.50",0.67
07-Nov-22,YAS,485,67.64%,63.40%,304,39.74%,140,18.30%,95,12.42%,366.38,270.63,170.59,396.18,41.18,90.3,525.05,0.48
08-Nov-22,EEAST,726,76.49%,81.76%,482,54.28%,304,34.23%,238,26.80%,809.61,661.13,477.19,519.35,69.03,146.11,"1,021.57",0.91
08-Nov-22,EMAS,885,100.00%,78.81%,428,38.11%,200,17.81%,137,12.20%,744.21,470.69,269.41,453.27,42.83,90.28,801.72,0.66
08-Nov-22,IOW,10,97.83%,22.22%,0,0.00%,0,0.00%,0,0.00%,1.04,0,0,29.77,13.17,18.82,9.87,0.02
08-Nov-22,LAS,"1,005",83.75%,68.88%,463,31.73%,199,13.64%,125,8.57%,542.59,373.89,220.06,590,35.42,76.14,861.27,0.37
08-Nov-22,NEAS,261,67.55%,73.31%,137,38.48%,61,17.13%,33,9.27%,133.47,121.85,86.45,238.08,36.29,104.26,215.32,0.37
08-Nov-22,NWAS,832,73.99%,77.98%,467,43.77%,240,22.49%,147,13.78%,592.54,434.71,268.86,619.97,47.32,98.02,841.5,0.56
08-Nov-22,SCAS,408,82.72%,54.62%,123,16.47%,35,4.69%,12,1.61%,104.47,49.7,15.78,157.28,21.43,37.96,266.77,0.14
08-Nov-22,SECAmb,768,93.84%,70.07%,207,18.89%,28,2.55%,3,0.27%,153.62,50.18,6.1,111.67,22.33,37.01,407.87,0.14
08-Nov-22,SWAS,853,100.00%,78.47%,617,56.76%,397,36.52%,300,27.60%,"1,550.44","1,367.87","1,120.04","1,562.50",99.14,234.26,"1,796.08",1.43
08-Nov-22,WMAS,"1,097",88.11%,75.92%,575,39.79%,324,22.42%,224,15.50%,"1,069.51",873.08,663.42,"1,540.00",58.44,142.55,"1,407.39",0.74
08-Nov-22,YAS,484,67.29%,63.77%,259,34.12%,114,15.02%,60,7.91%,284.59,196.05,112.43,340,35.38,76.15,447.61,0.37
09-Nov-22,EEAST,752,79.52%,81.74%,420,45.65%,232,25.22%,173,18.80%,665.67,525.99,370.37,554.53,57.65,126.73,884.02,0.72
09-Nov-22,EMAS,839,100.00%,76.07%,361,32.73%,107,9.70%,50,4.53%,527.99,269.36,112.48,382.12,31.99,59.5,588.1,0.48
09-Nov-22,IOW,13,100.00%,35.14%,0,0.00%,0,0.00%,0,0.00%,0.61,0,0,22.48,13.11,17.85,8.09,0.02
09-Nov-22,LAS,965,81.84%,66.28%,431,29.60%,168,11.54%,101,6.94%,500.47,334.53,198.41,550,33.68,74.12,817.28,0.34
09-Nov-22,NEAS,297,75.27%,71.74%,139,33.57%,53,12.80%,24,5.80%,122.94,105.98,68.19,179.42,31.46,81.97,217.08,0.3
09-Nov-22,NWAS,751,72.88%,72.77%,366,35.47%,160,15.50%,85,8.24%,433.72,303.06,183.79,487.63,39.07,85.17,672.04,0.42
09-Nov-22,SCAS,436,84.37%,54.57%,135,16.90%,21,2.63%,2,0.25%,98.5,35.94,4.7,98.88,20.49,33.66,272.86,0.12
09-Nov-22,SECAmb,721,93.51%,64.95%,235,21.17%,47,4.23%,5,0.45%,176.52,70.58,12.44,139.07,23.21,41.43,429.37,0.16
09-Nov-22,SWAS,859,100.00%,78.30%,635,57.89%,391,35.64%,272,24.79%,"1,272.64","1,086.25",836.75,"1,437.13",83.16,205.48,"1,520.40",1.16
09-Nov-22,WMAS,"1,095",89.09%,76.63%,497,34.78%,259,18.12%,187,13.09%,820.9,635.07,466.28,679,48.58,111.65,"1,157.01",0.57
09-Nov-22,YAS,480,67.55%,64.60%,253,34.05%,108,14.54%,56,7.54%,262.2,175.96,94.89,312.23,33.88,73.62,419.5,0.35
10-Nov-22,EEAST,778,80.08%,77.41%,407,40.50%,164,16.32%,102,10.15%,461.53,315.59,187.72,468.32,41.66,96.49,697.82,0.46
10-Nov-22,EMAS,773,100.00%,69.33%,255,22.87%,53,4.75%,18,1.61%,405.42,148.91,38.8,273.42,25.01,42.08,464.71,0.36
10-Nov-22,IOW,7,95.45%,16.67%,0,0.00%,0,0.00%,0,0.00%,0.4,0,0,22.63,11.98,17.1,8.39,0.01
10-Nov-22,LAS,977,83.42%,68.37%,442,30.93%,182,12.74%,109,7.63%,533.44,366.33,224.02,698,35.54,75.83,846.44,0.37
10-Nov-22,NEAS,303,75.75%,66.89%,134,29.58%,46,10.15%,25,5.52%,130.4,114.39,76.33,247,30.87,76.04,233.06,0.29
10-Nov-22,NWAS,753,74.00%,70.18%,377,35.14%,143,13.33%,73,6.80%,346.61,211.89,98.46,325.47,33.08,65.69,591.65,0.32
10-Nov-22,SCAS,413,83.04%,54.41%,122,16.07%,47,6.19%,28,3.69%,163.53,105.99,69.54,339.48,25.85,56.87,327.05,0.22
10-Nov-22,SECAmb,228,37.18%,57.58%,36,9.09%,1,0.25%,1,0.25%,32.2,6.4,0.67,100.2,18.16,27.92,119.86,0.08
10-Nov-22,SWAS,839,100.00%,74.05%,537,47.40%,307,27.10%,218,19.24%,"1,035.18",866.33,663.86,"1,068.00",68.29,161.51,"1,289.50",0.91
10-Nov-22,WMAS,"1,097",89.22%,74.47%,518,35.17%,246,16.70%,172,11.68%,741.41,547.19,372.7,433,44.25,102.26,"1,086.34",0.5
10-Nov-22,YAS,489,70.45%,61.59%,256,32.24%,101,12.72%,58,7.30%,281.65,194.31,114.3,392.57,33.76,78.4,446.81,0.35
11-Nov-22,EEAST,849,85.73%,78.10%,461,42.41%,235,21.62%,163,15.00%,586.1,429.96,266.57,356.32,46.63,109.84,844.77,0.54
11-Nov-22,EMAS,833,100.00%,72.43%,329,28.61%,116,10.09%,73,6.35%,565.99,298.13,158.94,361,33.29,75.18,638.06,0.49
11-Nov-22,IOW,8,90.91%,20.00%,1,2.50%,0,0.00%,0,0.00%,0.63,0.04,0,32.32,12.63,17.45,8.42,0.02
11-Nov-22,LAS,977,84.81%,66.28%,422,28.63%,145,9.84%,71,4.82%,410.85,247.21,119.85,319.32,29.78,59.74,731.52,0.28
11-Nov-22,NEAS,303,75.24%,65.58%,88,19.05%,29,6.28%,11,2.38%,83.77,63.5,39.54,221.62,24.46,71.92,188.31,0.18
11-Nov-22,NWAS,672,71.23%,66.21%,271,26.70%,102,10.05%,60,5.91%,299.25,191.72,113.37,388.15,31.27,67.76,529.06,0.29
11-Nov-22,SCAS,385,86.56%,48.98%,86,10.94%,26,3.31%,13,1.65%,86.6,39.29,15.31,185.68,19.44,33.12,254.67,0.11
11-Nov-22,SECAmb,577,70.58%,73.32%,149,18.93%,20,2.54%,1,0.13%,117.24,36.1,3.9,111.22,23.08,35.29,302.78,0.15
11-Nov-22,SWAS,808,100.00%,68.42%,461,39.03%,235,19.90%,161,13.63%,773.22,619.08,455.91,"1,015.00",52.44,121.58,"1,032.11",0.65
11-Nov-22,WMAS,"1,019",89.69%,72.79%,464,33.14%,208,14.86%,140,10.00%,559.94,386.06,234.12,394,38,76.69,886.58,0.4
11-Nov-22,YAS,465,68.69%,61.26%,242,31.88%,125,16.47%,66,8.70%,264.04,181.34,94.62,274.85,33.28,70.01,420.97,0.35
12-Nov-22,EEAST,834,87.22%,77.37%,376,34.88%,189,17.53%,116,10.76%,464.74,324.76,195.5,545.8,40.01,87.11,718.85,0.43
12-Nov-22,EMAS,727,100.00%,70.65%,253,24.59%,65,6.32%,27,2.62%,411.95,169.76,62.93,256,27.39,55.92,469.74,0.4
12-Nov-22,IOW,14,94.34%,28.00%,1,2.00%,0,0.00%,0,0.00%,1.46,0.12,0,37.08,13.51,21.47,11.26,0.03
12-Nov-22,LAS,826,85.66%,62.01%,306,22.97%,85,6.38%,49,3.68%,292.6,162.6,77.37,358.53,26.06,47.62,578.52,0.22
12-Nov-22,NEAS,262,77.05%,60.51%,98,22.63%,31,7.16%,9,2.08%,80.68,66.37,36.92,184.55,24.63,66.21,177.74,0.19
12-Nov-22,NWAS,734,73.41%,67.65%,314,28.94%,94,8.66%,44,4.06%,275.65,157.54,69.44,302.37,28.9,58.47,522.54,0.25
12-Nov-22,SCAS,324,84.79%,45.06%,53,7.37%,8,1.11%,0,0.00%,45.8,13.48,1.88,84,16.53,23.64,198.09,0.06
12-Nov-22,SECAmb,654,91.16%,66.06%,138,13.94%,9,0.91%,0,0.00%,109.91,25.87,1.24,89.93,20.44,33.11,337.29,0.11
12-Nov-22,SWAS,786,100.00%,67.41%,421,36.11%,195,16.72%,134,11.49%,711.65,566.59,424.36,806.25,49.67,115.46,965.2,0.61
12-Nov-22,WMAS,972,91.04%,69.33%,351,25.04%,123,8.77%,66,4.71%,376.71,222.78,122.29,480,29.93,58.07,699.26,0.27
12-Nov-22,YAS,488,75.94%,57.68%,212,25.06%,90,10.64%,42,4.96%,210.49,130.26,63.85,234.15,27.36,54.14,385.72,0.25
13-Nov-22,EEAST,781,84.47%,77.63%,398,39.56%,197,19.58%,142,14.12%,648.5,509.17,371.18,704.78,52.72,128.97,883.98,0.64
13-Nov-22,EMAS,780,100.00%,69.77%,240,21.47%,50,4.47%,26,2.33%,402.33,147.33,48.49,224.05,25.05,46.38,466.68,0.36
13-Nov-22,IOW,8,100.00%,13.79%,0,0.00%,0,0.00%,0,0.00%,0.82,0,0,26.37,11.85,17.4,11.46,0.01
13-Nov-22,LAS,843,81.40%,63.57%,363,27.38%,122,9.20%,73,5.51%,371.21,235.95,132.35,493.23,29.74,56.71,657.35,0.28
13-Nov-22,NEAS,269,73.84%,58.48%,78,16.96%,29,6.30%,17,3.70%,81.31,63.65,43.77,163.2,23.73,65.88,181.91,0.18
13-Nov-22,NWAS,741,72.95%,67.67%,295,26.94%,97,8.86%,65,5.94%,304.36,184.62,102.48,337.67,30.4,63.67,554.78,0.28
13-Nov-22,SCAS,364,85.63%,50.49%,92,12.76%,32,4.44%,24,3.33%,129.55,83.19,57.72,368.52,23.61,57.37,283.68,0.18
13-Nov-22,SECAmb,631,91.03%,63.42%,123,12.36%,9,0.90%,0,0.00%,100.39,22.4,1.13,71.72,19.81,30.43,328.56,0.1
13-Nov-22,SWAS,811,100.00%,70.95%,445,38.93%,201,17.59%,126,11.02%,693.39,541.65,392.99,"1,610.65",49.65,119.44,945.88,0.61
13-Nov-22,WMAS,933,91.46%,65.52%,337,23.67%,122,8.57%,70,4.92%,459.27,316.89,224.3,"1,040.00",33.04,77.25,784.03,0.32
13-Nov-22,YAS,492,75.53%,57.95%,223,26.27%,85,10.01%,44,5.18%,268.77,185.49,116.56,768.18,31.44,72.9,444.84,0.32
14-Nov-22,EEAST,796,78.63%,82.57%,487,50.52%,289,29.98%,200,20.75%,872.63,714.92,529.58,484.33,68.67,166.66,"1,103.35",0.91
14-Nov-22,EMAS,866,100.00%,74.02%,354,30.26%,139,11.88%,89,7.61%,681.59,406.31,250.34,566,38.24,93.96,745.7,0.58
14-Nov-22,IOW,9,93.88%,19.57%,2,4.35%,0,0.00%,0,0.00%,1.04,0.15,0,34.98,12.67,17.62,9.71,0.02
14-Nov-22,LAS,939,78.31%,67.02%,472,33.69%,221,15.77%,142,10.14%,601.91,440.41,279.79,333.75,38.87,97.44,907.61,0.43
14-Nov-22,NEAS,277,76.26%,65.33%,109,25.71%,37,8.73%,25,5.90%,112.73,95.05,62.4,181.5,29.4,77.21,207.77,0.27
14-Nov-22,NWAS,820,72.78%,74.61%,372,33.85%,165,15.01%,89,8.10%,428.14,286.7,164.02,563.22,37.3,80.84,683.28,0.39
14-Nov-22,SCAS,465,81.40%,57.76%,178,22.11%,70,8.70%,40,4.97%,246.12,174.54,120.86,445.02,31.47,72.39,422.17,0.31
14-Nov-22,SECAmb,735,92.02%,67.80%,248,22.88%,44,4.06%,11,1.01%,181.83,73.02,15.59,223.63,23.86,38.8,431.12,0.17
14-Nov-22,SWAS,913,100.00%,75.14%,613,50.45%,348,28.64%,252,20.74%,"1,200.56","1,011.18",787.06,921.77,72.65,176.52,"1,471.22",0.99
14-Nov-22,WMAS,"1,070",88.71%,72.05%,525,35.35%,273,18.38%,176,11.85%,841.43,657.16,470.75,"1,235.00",47.91,114.57,"1,185.70",0.57
14-Nov-22,YAS,473,67.24%,63.15%,305,40.72%,127,16.96%,68,9.08%,321.79,227.07,126.24,672.2,38,81.84,474.36,0.43
15-Nov-22,EEAST,704,77.77%,78.92%,442,49.55%,288,32.29%,229,25.67%,845.74,706.44,530.75,686.75,71.2,166.55,"1,058.55",0.95
15-Nov-22,EMAS,822,100.00%,72.87%,362,32.09%,132,11.70%,88,7.80%,599.67,339.49,176.22,333,35.12,71.34,660.27,0.53
15-Nov-22,IOW,13,95.56%,30.23%,1,2.33%,0,0.00%,0,0.00%,1.18,0.36,0,51.6,13.96,18.17,10.01,0.03
15-Nov-22,LAS,"1,029",82.78%,69.06%,494,33.15%,209,14.03%,124,8.32%,578.19,400.26,243.63,344.4,36.41,81.5,904.08,0.39
15-Nov-22,NEAS,294,71.33%,68.69%,102,23.83%,38,8.88%,16,3.74%,97.5,79.44,51.12,228.03,27.47,83.38,195.98,0.23
15-Nov-22,NWAS,804,71.40%,74.38%,419,38.76%,179,16.56%,99,9.16%,441.61,296.39,162.77,529.03,38.51,82.35,693.81,0.41
15-Nov-22,SCAS,369,79.27%,54.83%,111,16.49%,37,5.50%,15,2.23%,100.66,50.24,18.28,147.42,21.95,39.37,246.2,0.15
15-Nov-22,SECAmb,735,90.73%,73.65%,238,23.85%,15,1.50%,2,0.20%,158.43,47.21,2.62,99.57,23.54,37.12,391.48,0.16
15-Nov-22,SWAS,844,100.00%,73.84%,556,48.64%,317,27.73%,215,18.81%,979.48,807.85,597.03,"1,078.03",64.79,158.05,"1,234.34",0.86
15-Nov-22,WMAS,"1,128",87.79%,77.69%,586,40.36%,280,19.28%,190,13.09%,823.23,617.9,421.55,890,48.15,103.01,"1,165.20",0.57
15-Nov-22,YAS,453,67.33%,61.22%,276,37.30%,145,19.59%,100,13.51%,369.64,282.63,185.3,778.58,42.34,90.89,522.14,0.5
16-Nov-22,EEAST,764,80.68%,80.25%,462,48.53%,294,30.88%,210,22.06%,784.45,637.16,455.38,580.92,63.67,156.55,"1,010.27",0.82
16-Nov-22,EMAS,854,100.00%,74.52%,360,31.41%,145,12.65%,101,8.81%,672.3,406.33,249.44,375,38.75,84.9,740.04,0.59
16-Nov-22,IOW,18,100.00%,32.73%,0,0.00%,0,0.00%,0,0.00%,1.36,0,0,25.35,13.64,20.45,12.5,0.02
16-Nov-22,LAS,987,80.50%,66.42%,544,36.61%,240,16.15%,128,8.61%,573.46,390.52,209.35,346.75,36.11,81.77,894.31,0.39
16-Nov-22,NEAS,267,75.49%,62.38%,78,18.22%,22,5.14%,12,2.80%,83.57,65.19,40.33,242.82,25.18,69.78,179.64,0.2
16-Nov-22,NWAS,839,73.62%,75.72%,419,37.82%,179,16.16%,95,8.57%,425.17,277.13,139.83,320.63,37.04,72.45,683.95,0.38
16-Nov-22,SCAS,501,84.93%,61.32%,156,19.09%,48,5.88%,23,2.82%,145.62,73.61,32.38,265.42,23.97,44.54,326.35,0.18
16-Nov-22,SECAmb,665,92.00%,69.71%,219,22.96%,33,3.46%,0,0.00%,153.95,54.41,4.82,89.3,23.56,37.31,374.59,0.16
16-Nov-22,SWAS,847,100.00%,70.52%,527,43.88%,279,23.23%,173,14.40%,779.4,613.56,425.13,695.08,52.09,126.44,"1,042.59",0.65
16-Nov-22,WMAS,"1,091",88.40%,74.93%,567,38.94%,289,19.85%,201,13.80%,956.11,760.71,564.35,816,53.51,128.42,"1,298.41",0.66
16-Nov-22,YAS,499,69.00%,64.06%,289,37.10%,141,18.10%,84,10.78%,392.46,295.06,195.06,569.85,42.7,98.06,554.38,0.5
17-Nov-22,EEAST,746,78.66%,80.65%,462,49.95%,280,30.27%,209,22.59%,852.24,706.87,530.74,615.03,69.5,171.93,"1,071.39",0.92
17-Nov-22,EMAS,841,100.00%,73.13%,319,27.74%,111,9.65%,71,6.17%,599,329.72,187.26,351,34.2,76.96,655.59,0.52
17-Nov-22,IOW,18,100.00%,34.62%,4,7.69%,0,0.00%,0,0.00%,3.54,0.9,0,56.18,16.46,26.38,14.27,0.07
17-Nov-22,LAS,917,80.17%,65.92%,439,31.56%,172,12.37%,104,7.48%,459.48,300.51,161.34,349.77,32.83,68.75,761.12,0.33
17-Nov-22,NEAS,265,73.17%,58.89%,87,19.33%,26,5.78%,12,2.67%,76.15,60.14,36.28,195.72,23.29,64.76,174.7,0.17
17-Nov-22,NWAS,739,71.15%,69.52%,371,34.90%,157,14.77%,91,8.56%,389.08,257.65,137.69,283.25,35.67,74,631.89,0.37
17-Nov-22,SCAS,462,83.92%,62.35%,189,25.51%,56,7.56%,17,2.29%,150.9,78.01,23.17,173.55,25.6,45.04,316.13,0.2
17-Nov-22,SECAmb,757,92.22%,70.16%,230,21.32%,24,2.22%,0,0.00%,161.94,52.57,2.53,88.88,22.92,36.85,412.16,0.15
17-Nov-22,SWAS,856,100.00%,70.34%,565,46.43%,301,24.73%,190,15.61%,817.2,644.44,443.09,"1,058.13",53.51,133.64,"1,085.33",0.67
17-Nov-22,WMAS,"1,066",89.93%,73.21%,494,33.93%,243,16.69%,176,12.09%,829.25,648.71,481.54,681,48.11,104.52,"1,167.49",0.57
17-Nov-22,YAS,534,70.46%,66.42%,309,38.43%,148,18.41%,89,11.07%,372.7,272.44,167.35,412.12,40.64,91.65,544.6,0.46
18-Nov-22,EEAST,725,81.50%,74.82%,370,38.18%,197,20.33%,145,14.96%,622.39,494.56,364.54,717.05,52.59,134.82,849.37,0.64
18-Nov-22,EMAS,781,100.00%,72.31%,339,31.39%,118,10.93%,64,5.93%,533.2,287.02,141.02,318,33.16,71.44,596.79,0.49
18-Nov-22,IOW,18,94.55%,34.62%,1,1.92%,0,0.00%,0,0.00%,1.5,0.05,0,32.82,14.23,19.78,12.33,0.03
18-Nov-22,LAS,974,82.84%,66.58%,445,30.42%,172,11.76%,95,6.49%,457.45,289.96,154.34,480,31.77,64.68,774.68,0.31
18-Nov-22,NEAS,260,73.94%,59.91%,82,18.89%,25,5.76%,12,2.76%,75.33,59.72,33.79,215.15,23.75,70.12,171.76,0.17
